id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1131653175126167553,1131653175126167553,2019-05-23 22:08:36 CEST,2019-05-23,22:08:36,+0200,24744541,lemondefr,Le Monde,,"L’Espagne, refuge du « droit » à la maternité | par @sandrinemorel  https://t.co/WtnA0A4Bgt",fr,"[{'screen_name': 'sandrinemorel', 'name': 'sandrine morel', 'id': '120806253'}]",['https://www.lemonde.fr/societe/article/2019/05/23/l-espagne-refuge-du-droit-a-la-maternite_5466088_3224.html?utm_medium=Social&utm_source=Twitter#Echobox=1558631559'],[],2,31,54,[],[],https://twitter.com/lemondefr/status/1131653175126167553,False,,0,,,,,,,,[],,,,
1131579301311201281,1131579301311201281,2019-05-23 17:15:03 CEST,2019-05-23,17:15:03,+0200,24744541,lemondefr,Le Monde,,"L’Espagne, refuge du « droit » à la maternité  https://t.co/mqNVlNVqrC",fr,[],['https://www.lemonde.fr/societe/article/2019/05/23/l-espagne-refuge-du-droit-a-la-maternite_5466088_3224.html?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1558621413'],[],1,4,23,[],[],https://twitter.com/lemondefr/status/1131579301311201281,False,,0,,,,,,,,[],,,,
1121693031806070785,1121693031806070785,2019-04-26 10:30:33 CEST,2019-04-26,10:30:33,+0200,24744541,lemondefr,Le Monde,,"« Le chef de l’Etat joue sur les mots, un hôpital dont on ferme la chirurgie ou la maternité n’est plus du tout le même hôpital qu’avant », commente le géographe de la santé Emmanuel Vigneron.  https://t.co/6Oq4FzfHft",fr,[],['https://lemde.fr/2GB15tn'],[],11,75,101,[],[],https://twitter.com/lemondefr/status/1121693031806070785,False,,0,,,,,,,,[],,,,
1108614396538953728,1108614396538953728,2019-03-21 07:20:43 CET,2019-03-21,07:20:43,+0200,24744541,lemondefr,Le Monde,,"Le nombre de femmes en âge de procréer vivant à plus de 45 mn d’une maternité a doublé en vingt ans, selon une étude réalisée pour « Le Monde »  https://t.co/PRI6VN4eNh",fr,[],['https://www.lemonde.fr/societe/article/2019/03/21/le-nombre-de-femmes-qui-vivent-a-plus-de-45-mn-d-une-maternite-a-double-en-vingt-ans_5439049_3224.html?utm_campaign=Lehuit&utm_medium=Social&utm_source=Twitter'],[],12,86,69,[],[],https://twitter.com/lemondefr/status/1108614396538953728,False,,0,,,,,,,,[],,,,
1107655547149533184,1107655547149533184,2019-03-18 15:50:36 CET,2019-03-18,15:50:36,+0200,24744541,lemondefr,Le Monde,,La polémique enfle en #Tunisie après la mort de 15 nourrissons dans une maternité. Des médecins ont lancé sur les réseaux sociaux une page « Balance ton hôpital » appelant à dénoncer les dysfonctionnements du système de la santé publique  https://t.co/JvY4JEV33n,fr,[],['https://lemde.fr/2Ob6eMh'],[],5,41,34,['tunisie'],[],https://twitter.com/lemondefr/status/1107655547149533184,False,,0,,,,,,,,[],,,,
1104708942377172992,1104708942377172992,2019-03-10 12:41:51 CET,2019-03-10,12:41:51,+0200,24744541,lemondefr,Le Monde,,"En Tunisie, le ministre de la santé démissionne après le décès de 11 bébés dans une maternité  https://t.co/qk6TeQ82UM",fr,[],['https://lemde.fr/2u0yWWV'],[],4,43,53,[],[],https://twitter.com/lemondefr/status/1104708942377172992,False,,0,,,,,,,,[],,,,
1104030725941137408,1104030725941137408,2019-03-08 15:46:51 CET,2019-03-08,15:46:51,+0200,24744541,lemondefr,Le Monde,,"Le personnage de la sorcière « est une figure populaire, qui concentre tous les sujets qui se nouent autour de la question de l’oppression des femmes : le corps, la sexualité, la maternité, le patriarcat, le développement du capitalisme. » #rediff  https://t.co/JNIx4Pwcw2",fr,[],['https://lemde.fr/2XNdqSX'],[],19,70,118,['rediff'],[],https://twitter.com/lemondefr/status/1104030725941137408,False,,0,,,,,,,,[],,,,
1095282922108665856,1095282922108665856,2019-02-12 12:26:12 CET,2019-02-12,12:26:12,+0200,24744541,lemondefr,Le Monde,,"« Est-ce que notre santé vaut moins que celle des citadins ? » Saint-Claude, dans le Jura, un premier hiver sans la maternité  https://t.co/ABfAhxi6bz | par @FrancoisBeguin #abo",fr,"[{'screen_name': 'francoisbeguin', 'name': 'françois béguin', 'id': '33216225'}]",['https://lemde.fr/2WWGMOE'],[],2,18,30,['abo'],[],https://twitter.com/lemondefr/status/1095282922108665856,False,,0,,,,,,,,[],,,,
1057250711027757056,1057250711027757056,2018-10-30 13:39:46 CET,2018-10-30,13:39:46,+0200,24744541,lemondefr,Le Monde,,Fermeture de la maternité du Blanc : les forces de l’ordre évacuent les occupants  https://t.co/c2KT9dgXnQ,fr,[],['https://lemde.fr/2AB48QK'],[],3,17,25,[],[],https://twitter.com/lemondefr/status/1057250711027757056,False,,0,,,,,,,,[],,,,
1053389304297414657,1053389304297414657,2018-10-19 22:55:55 CEST,2018-10-19,22:55:55,+0200,24744541,lemondefr,Le Monde,,"Dans l’Indre, la mobilisation pour sauver la maternité du Blanc n’aura pas suffi  https://t.co/vfiVkLjwsA",fr,[],['https://lemde.fr/2CviZgD'],[],4,17,24,[],[],https://twitter.com/lemondefr/status/1053389304297414657,False,,0,,,,,,,,[],,,,
1044123701262909441,1044123701262909441,2018-09-24 09:17:43 CEST,2018-09-24,09:17:43,+0200,24744541,lemondefr,Le Monde,,"« En France, une salariée a droit à un congé maternité de seize semaines, dont huit obligatoires. Un salarié, lui, dispose d’un congé paternité facultatif de onze jours »  https://t.co/JrXKEh3KtN",fr,[],['https://lemde.fr/2zq936m'],[],5,57,104,[],[],https://twitter.com/lemondefr/status/1044123701262909441,False,,0,,,,,,,,[],,,,
1033975958108299264,1033975958108299264,2018-08-27 09:14:13 CEST,2018-08-27,09:14:13,+0200,24744541,lemondefr,Le Monde,,"« Je ne dirai jamais que le silence est un remède. Ignorer son fils ou sa fille qui a des tendances homosexuelles est un défaut de paternité ou de maternité », a-t-il déclaré.  https://t.co/L3Mvbpqdf8",fr,[],['https://lemde.fr/2BQdc6S'],[],105,119,162,[],[],https://twitter.com/lemondefr/status/1033975958108299264,False,,0,,,,,,,,[],,,,
